text,label
Since nag work ng sobra sa ate kong hopeless na sa muka niya. I saw yung mud sachet sa 7 11 then pinatry ko sakanya. Tapos bes! Grabe tuwang tuwa siya. Yun lang alone pero nag flatten mga pimps niya then next yung prebio serum sachet works as well. Kaya eto isang set na. THANK YOU OXECURE!,1
"Maganda. 4 lang, mejo maluwag lang ung pihtan nung malaki pero okey nmn may free bat pa. sana magtagal. nagustuhan din ni hubby.",1
"Mabilis lang na ship yun pantalon. Makapal naman yun tela. Kahit 2XL na, maliit pa rin.",0
Maganda ang pacaging naka bubble wrap walang damage at my tatlong free shuttlecock thank you seller shopee at sa mabait na delivery man,1
Ang ganda kahit pirated lang. Ambilis pa ng shipping 2 day after ko inorder andito na,1
Yung remote hindi nagana so yung light nya isa lng since hindi mapalitan ng ibang kulay ngchat aku ky seller pero walng response,0
Okay naman may mga konting gas gas lang yung item pero okay naman siya,1
wrong color binigay! kaya nga pumipili ka ng choice mo tapos mali ung ibibigay:,0
"Di ganun kaganda yung print niya but sakto lang for its price. And yung tela given na nasa tropical tayong bansa, sakto lang din kasi di makapal. So thanks!",1
NAKAKADISMAYA SANA MANLANG BAGO PINADALA TINESTING MUNA KAHIT MURA LANG YUNG BILI SANA MAAYOS YUNG BINIGAY. KAILANGAN NAKA CHARGE LANG SYA LAGI PARA MAKACONNECT ANG INGAY NG TUNOG KAHIT WALA PANG NAKA CONNECT,0
Thanks at na receive ko ng hindi pa exact date ng delivery. salamat po at very accomodating po yung seller,1
Kinda disappointed kasi natanggal yung applicator ng isa.,0
Lowbat agad. Di nakakapuno ng battery. Di ko nagamit,0
It’ s working and in good condition Salamat po seller nkpag youtube na ulit mga kids super saya nila kz malaki na screen ng pinapanooran nla…,1
ang ganda nya at sakto lang sya price nya worth it naman sana lang mag tagal and by the way may kasama nadin palang battery hehe,1
Oks naman pero d sya masyado mabigat. Ok naman yung product but I’ m not satisfied for the quality.,1
"Okay to sa price nya medyo mukhang masisira na ung isang leg pero keri na den, sana lang kung magbebenta kayo is yung sulit din, mura lang naman pero pera pa din naman to sana makuha din natin ung tama, pero mura lang eh anong magagawa, sana tumagal. Walang free phone holder, di nagrrreply seller.",0
Hindi man lng makadurog ng frutas kala ko ba ay maganda kahit gayatin ng maliliit hindi parin umuurbra,0
"Yeeyyy, sobrang ganda malayo yung sa amin pero walang damage yung item, bait pa ng rider",1
"Not satisfied. I even regret buying it. Sayang 236 pesos. If u plan on buying, make sure to add 1 more size kasi maliit sya. I should’ ve added mine kasi ang liit. And yung left part ng shoes hindi pantay. Idk if masusuot ko to sa labas. Plus, the packaging is not well done, sira ang box. Huhu sayang sa money.",0
Nakapamura ng item. Ok din yung quality. l at hindi siya cotton. Sakto lang duration ng delivery at secured naman nang dumating. Salamat sa seller,1
"tinamad ata si seller magbubble wrap. tingnan nyo naman yung box. kahit sabihin natin namishandle ng Ninja Van( nakalagay sa sako, at nasa pinaka ilalim yung parcel ko) d magkakaganyan if ok packaging nyo. at halatang binuksan ng paulit- ulit. ok na na sana kasi on time nadeliver at may 81% charge.",0
"Napakabulok. Wala ang garbage bag e kasama naman sa binayaran ko yun. Tsaka itim ang order kong tumbler pero ibang kulay ang pinadala may gasgas pa, nakakainis. Hayst. Disappointed.",0
Ang bilis madeliver 2 days lang received ko na yung item Ang ganda rin ng bedsheet super nagustuhan ko bagay na bagay sa kwarto namin na pinapagawa will order again,1
Nice sya pero dli ko satisfied ky gamay nkoHAHAAHAH,1
Maganda nman siya kaso subrang liit pala and ty ky seller kac mabilis Ang shipping ng aking item.,1
Videos and pictures are not related. For product rating only. Nanay ko ang bumili kaya di ko sure kung okay pero so far wala naman syang complain about it. Rate ko ng 4stars.,1
Sobrang bilis ng shipping hahaha nakuha ko the next day agad haha maganda yung quality mukha namang matibay. Sana magtagal pa ito.,1
"Ano kaba seller, ilan bses nako ng order ng ganitong tshirt sau. iba² pa kulay. ggnda nman. soft ang tela. Oversized pa. kaya nga ako umorder ulit pro ang pangit dumating ngaun tshirt. pngit na ng tela. mainit. pangit p ng color. d kgaya dati naorder ko sau. di pa prehas ung size. sayang pera see the video pls.",0
Ok nman ang item expected q lang ay pra syang thermos kaso ay babasagin pla. Ska pink ang order ko ang dumating ay green.,0
Ang ganda ng item thank you so much. Maayos sya and maayos din pagkakapackage. Need lang din magdownload ng open camera para effective gamitin.,1
Maganda quality ng slimming panty. Kaso napansin ko M size inorder ko pero yung dumating na 3 lahat magkaiba ng sizes Not sure kung S M L yun. Basta magkakaiba ng sizes. Good thing di naman ganun kalaki ang difference ng mga size. Thank you Pero ganda,1
Pag bibili kqyo nito pang isamg gamitan lang hahahaaha,0
Ok Naman Nagana Naman pero kulang sa pag bakit not safe Di Nagana mag charge pag dalawa naka charge,0
Antagal ng shipping tapos pag dating parang 2nd hand sa sobrang mukhang luma ng ibang item tapos kulang pa ng isang item,0
Nagleleak. sayang naman. iba tlaga pag original blender.,0
Thank you seller sa freebies na pinadala mo po. Sobrang bilis ng delivery. Kakaorder ko lang naprocess agad. Sobrang safe din ng products. Sa uulitin po,1
With missing item. Matagal na nakipagchat sa seller pero until Now wala paring ganap. Mura ang mga item pero di kompleto mgdeliver. Tsk.,0
Bakit my ganyan yung lastweek na dumating wala naman hanyan prang kinaver nio ying size nia yung isang sandal hndi tugma sa color na inorder ko brown order ko binigay nio ibang kulay eh d sana kau nalang namili ng kulay hndi na yung nag order.,0
"WRONG size yun green+ light blue, i inform seller kaso parang maang maagan na paRang wlang nakikita na mali khit naexplain at nakapag send na ko ng video at pic. Kala mo taga abroad na hindi naiintindihan yun reklamo, as a customer nakakawlang gana bumili s shop na ganito.",0
Kayo na nag sabi kung ano sasabihin ng gustong magsabi na hindi ko. masabi. God bless na lang po sa inyo at sa lahat ng gustong mag order. ingat po sa lahat,0
Sobrang lapot/ pangit nung box kahit nakabubble wrap parang joke lang yung pagkakabalot! Haha not sure kung tatagal kasi naman mukang dumaan pa sa bagyo yung item! Hayyy,0
"Walang picture, di ko naabutan, knuha na ng umorder, magutuhan nla, mabilis pa sa inasahan ko, ang galing, salamatz",1
Nakakadisappoint nman si seller. i ordered 5 solar steady light pero ang dumating saken eh puro sensor light. Ok na sana ang packaging eh kaso wrong items naman ang binigay nio saken at nakakadismaya. di na ako let mauulit ng pgbili senyo,0
"Ang tagal iship out, april 12 ko pa inorder. wala palang on hand si seller hindi agad sinabi, ayaw pumayag icancel order. inabot na ng 12days bago dumating items",0
Maganda namam pero hindi sya yung parang beauty blender talaga kase hindi nabalik sa original form agad and sobrang soft nya i mean hindi na nakaka blend masyado,1
Hindi po gumagana yung mouse. Pinalitan na din battery pero di pa din sya okay.,0
"Satisfied customer here, thank you sa flash deal at na avail ko tong shades na ito Kudos sa seller at ky rider walang damage ko natanggap ung product",1
The item is working really well. Yung packaging niya medyo parang nayupi pero okay naman yung item then nagana siya sa PC ko which is good magagamit ko na yung wireless headset ko. it took 5 days to deliver pero okay na din naman yun,1
"Items complete, fast delivery. May sira yung box pero wala naman damage yung items. Super okay lahat.",1
Wrong color pinadala! Naglagay pa ng variation kung di rin naman susundin gusto ng customer!,0
Wag na umorder sa shop. na to. Defective yung mga products na pinadala. At nung nag ask ako ng refund sa defective items costing 1470 palagi nagpropose si seller ng refund na 10 na parang walang planong mag refund. Sayang lang pera nyo sa shop na to. Hindi tao makipag transaction tong shop na to.,0
Maganda yung tunog ang lakas pa although Hindi gumagana yung Bluetooth nya pero nagawan ko ng oaraan thankyou seller order ako ulet,1
"Uy, ka- TM! Malapit nang mag- expire ang iyong Combo20! Gusto mo ba itong i- extend nang isang araw pa, P5 lang? I- text ang EXTEND to 8080 bago mag- expire ang iyong Combo20. Pwedeng i- extend nang i- extend!",1
Thank you po complete sila lahat kaso ung order Kong Baloon stick putol ung dalawa,1
"Vinideohan ko para makita ni seller na d tlga maassemble. ngrequest ako ng refund, pero gusto ni seller ireturn pa bago nia irefund w/ c is very hassle. d naman po ako mgrerequest ng for refund kung pwede ko pa ding gamitin un. sana check nio mabuti mga items bago ideliver para po d nagkakaproblema.",0
Ty poco. Okay nq sa co na ganito kc pang contact lang sa anak ko kapag nasa school.,1
matagal k0 na tong ginagamit at hiyang talaga ng balat ko dahil I have dry and sensitive skin. well- packaged din with bubble wrap,1
"Napakatagal ng delivery, order ko ng March 3, sabi ni shoppee will receive on March 8, pero March 15 na dumating kundi pa iextend yung delivery, buti nlng mabait si Kuyang nagdeliver at pinakisuyo lang daw sa knya yung parcel, need ko pa I follow up si Seller pra mkarating ung item sakin",1
Medyo panget yung tela pero okay lang naman kasi pang trabaho ng asawa ko sa heavy mechanic,0
"Okay naman sya, maayos yung balot. Walang ibang issue. Kaso nga lang antagal nila magshipped",1
Ang ganda maliit lang pero malakas kala ko matagal pa dumating tamang taman birthday ng pamangkin ko at gusto ng anak ko mag practice kumanta. Thanks po,1
Mabilis dumating yung item kaya lang hindi naka packed ng maayos buti hindi nabasag yung ringlightThank you seller,1
Hindi maganda tahi nung nadeliver saken Hindi paayos ang pagkakatahi kulo kulubot,0
"Mahina ung Fan promise mas malakas pa ung buga ng hininga ko, sabagay mura kase kaya bakit pa ko maghahangad ng malakas na blower nito.",0
Putol. But it’ s okay. Siguro dahil mainit ngayon kaya nagmelt,1
"ang ganda at true to size. kasyang kasya sa anak ko. size 35, next time bili ulit ako ibang kulay. thank you sa seller at salamat shopee highly recomended promise aulit na sulit ang pera nyo",1
Ayos sya pero ayos sya kaso. ayos sya ung nga lang ayos sya then ayos nanaman sya tas mamaya ayos sya pero ngayon ayos sya un nga lang ayos sya,1
"The product is good, but the packaging is not. Kala ko naka lagay sa Box, but naka zip lock lang sa plastic, so cheap, next time lagay nyo sa Magandang packaging seller yun lang.",0
Ang ganda. kaninang umaga ko pa triny until ngayon gabi na. nag on parin. nagustuhan ng byenan ko. nakabubble wrap parin ang gand nito. oorder parin ako ulit nito. ang ganda maraming salamat pati ang delivery. ang ingat talaga. walang sir. 5 stars. oorder ako ulit. maraming salamat po,1
"Grabeee may pabox, hindi ka mapapahiya kung panreregalo sya. Grabe Shigetsu ang gaganda ng quality ng product nyo. Matutuwa si boyfie nito for sure. HIGHLY RECOMMENDED THIS SHOP!",1
Sira yung isang earphone at sabog naman yung tunog ng speaker,0
"Very disappointed akO sa shOp na to, diko lang ma upload Yung video habang binubuksan ko Kasi Mali Yung napag videohan ko, dapat Pala pag mag video ditO sa mismOng aPp nG shoppe, tatlo yuNg oRder ko pero dalawa lang naKa rating sakin why naman Po seller bayad ko tatlo pero dalawa lang Po pinadala nyo",0
Potanginamo wag Kana magtinda tanginamo di gumagana ampota tas anghina pa nung magnet pakyu ka,0
hayy nako hindi naman maganda nakakahinayang sayang pera hindi maganda Isa lang ang gumagana may mga gasgas pa sayang 228 ko! HINDI MAGANDA PACKAGING,0
Maganda yung mismong product. However wasak talaga ung box as in. Better pa siguro kung hindi na lang isinama.,1
"Plain lng po ung nasa add to cart, ang dumating eto.",1
"Ok nong una kala q ok tlaga pro wala pang 10gb na nailagay dna xa pwde lagyan nag eerror na. lahat ganun kaya wag kau papauto sa mura na presyo, sayang lang pera nyo",0
Ok ng ok si seller pero hayss. Ok sana kasi nag rereply sya Pero yun parin pnadala nya ang di pantay ang color blue ang isa tpos un isa prang green ok lng sana mdyo matagal Shipping pg maayos ang item kaso May Gasgas ok lng sana kahit Yupi ang cartoon. pina sobrahan ko pa bayad ko.,0
"Poor packaging. Sa dami ng binili ko hindi manlang nilagay sa box, kaya nagka yupi yupi mga books. Sobrang tagal din maship tapos wala manlang kahit pa bookmark na freebie kahit ang dami ng binili.",0
Sabi 39- 46 pero putangina sa binti at hita pa lang ekis na yung XXL nyo may butas pa yung bulsa,0
Thank u po sa maayos na deliver ng items at kay rider maganda nmn po yung brace na inorder sana magtagal ang gamit wag kaagad masira,1
INEDIT KO TO GOOD FOR ILANG DAYS LAANG TO WAG NA KAYO BUMILI SOBRANG MADALI MASIRA SAYANG PERA,0
OK na sana kaya lang ung free microphone plug maliit tapos ung but as malaki. Kaya di rin magamit ung microphone. Nakakadis appoint. Sana naman paayos kung magpapadala kayo tama ung bayad ko tapos ung pinadla niyo kulang kulang.,0
Maganda namn po yung product kaso po kulang po yung na receive kong order,0
Ok naman po sya lahat. pasensya na po ngayon lang nakarate dahil sa sobrang busy nami. we will order again kapag naubos na aya lahat. salamat din j& t sa pagdeliver.,1
"Ni return/ refund ko yung isang item ksi sira naman yung sa tuning nya at tsaka grounded tapos hindi lang ako nkapagload para ma update yung return at mahirap din kasing transpo dito sa amin tapos pagkatingin ko na cancel naman na yung request ko, chinat at tinext ko yung seller wala namang response",0
"Sobrang gandaaaaaa, thank you so so muchh. Wala namna syang damage and saktong sakto lang sya para saken. 3",1
"Ang nice nitong bluetooth speaker na to! Ang mura, malakas ung sounds nya tapos di basag worth ur money Edit: ang bilis pala malowbat! Dapat nakasaksak habang ginagamit mo. Kaya pala mura hahahahahahahaha",0
Bakit po mahina ung mic nya po ang hina po talaga ok naman ung speaker ung mic lang po ung may deperensya mahina talaga ok na sana kaso nga lang ung mic hmmmp,1
Medyo matagal nadeliver pero oks lang kasi overseas pa galing tong item. Maganda! Nagustuhan din ng ate ko yung quality. Matagal talaga matanggal. Medyo naawkward lang ako kasi mas sanay akong manipis yung cat eye pero goods na din naman. Thank you so much! More sales to come seller!,1
"Okay naman sya kaso maliit ngalang isang dangkal ko lang sya, 11 days ang dumaan bago sya madeliver. Maganda rin yung ilaw nya lahat gumagana may 3 color and adjustable din yung ilaw. Hopefully na tumagal sya thanks selller",1
Sobrang Ganda at mabango sulit na sulit ang product ng Nivea Men it starts with you!,1
Tnx u shoppe. received today. nice po ung black medyo fit suotin keysa sa brown medyo malaki di pareho ung size but ok na rin. tnx no damage. tnx sa delivery boy.,1
Thankssssssss seeelllllerrrrrr kahit manipisss yung telaa atlis magandaa anddd superrr ganda din ng tatak tsakaaaa kahit mura lang syaaaaaaaa,1
Not sure if authentic old spice but it doesn' t matter. Mabango nman at mura sya at mabilis n ship. Kung maarte ka at may pera bili ka n lng kahit mahal sa mga botika or supermarket. Salamat seller.,1
"Well pack naman at mabilis ang shipment. Maaga din diniliver. Medyo may mali lang sa side ng white stripes, nasa bandang likod na at yung tali nya nasa likod din.",1
"Maliit at hindi tama sa price nya oks lng yung soung kaso mahina tlg sa karaoke sayang lng mic mahina lng din wag kayo oorder dito ma scam kayo 3"" lng tlg sya maliit meron mas mura na 4"" at malakas pa i rate 1 dismayado ako sa product ni seller",0
Ang bilis nilang mag ship! Sobrang organized ng pagkakasalansan nila ng mga order ko sa box. Magalang din at mabait ang seller. Matagal na akong naghahanap ng enamel plates. Yung ibang sellers taga ang presyo. Eto yung pinaka mura na nahanap ko and im very happy I found this shop. Thank you po!,1
Good quality. pero sana wag ilagay sa loob ng bote ung mga stickers. medyo nahirapan aku tanggalin.,1
Okay naman gumagana lahat pero hindi maayos yung pagkakapack. Pagkadeliver saakin nagkanda hulog pa yung iba tapos andaming buhangin Pero buti nalang maayos lahat and gumagana naman lahat. Sana magtagal.,0
Okay lang cute siya pero medyo maliit nga lang hahha pero okay na din. tnx seller,1
Sana pack naman po ng maayos. before send check po ang every bix kung ok? fix sana ang bawat bix ng items na intact ito. sana naka bubble wrap man lang po.,0
Okay nmn cya kaso nga lang yung dapat brown na isang wallet. naging black lahat.,1
May shiring ang side close Masyadong sumikip yung isang Mangas yung kabila ok naman. Pangit yung pagkatahi.,0
2nd time ko nang umorder dito and legit sya kase Mall ang store nya and ang ganda nya sa Face sobrang Smooth and Supple and okay na okay ang packaging and pag ka deliver thanks shoppee ans Seller!,1
"Actually for the price maganda na siya. Sana talaga tumagal to, di kagaya ng relasyon niyo. Chariz HAHAAHAHAHA. malaking tulong to for my online class",1
My parcel arrived and I was disappointed with your packaging Kasi PAG Abot deto NAG HIWALAY HIWALAY PA AKO NA UMAYOS KASI NAHIYA NAMAN AKO GUYS KUNG TAGA MINDANAO KAYO wag kayo bibili Pls Lang baka magaya sakin ¹ LAYER BUBBLE WRAP LANG NILAGAY DAMOT NAMAN NG BUBLE WRAP ATSAKA FRAGILE YUNG E SHISHIP NYO SANA D NYO TO GAWIN SA IBANG CUSTOMER KASI BAKA MAKA SUHAN KAU,0
"Akla ko makapal parang slax pla, prang mabilis mapunit nkkatakot isuot, no good hindi n ako uulit",0
maayos naman yung pag kakabalot but the product is not worth it to buy already cut the fruits into bite size pero di parin kaya ng juicer umiikot lang ng umiikot,0
Mganda ang item. mlkas ang sound. nkktuwa. tnk u shopee,1
NAKAKADRY NG LIPS. I have maybelline matte lipstick. pag yun gamit ko smooth ng lips ko. nung ginamit ko to maya' t maya dry na lips ko pwede na balatan.,0
"Mali yung design n ibinigay ni seller, ayaw ng asawa ko. Iba ung ibinigay dun sa picture",0
"Trusted oppo shop talaga to, pang ilang order ko na at ang bilis ding naiship",1
Maganda sya original talaga sya kaso ang tagal lang dumating pero over all goods sya para saken,1
Ang ganda legit na galing talaga sa aquaflask second order ko na din to eh and ok padin yung quiality,1
Fast delivery. Manipis yung cover pero maayos naman ang pages. Hindi lang ganon ka- secured ang pagkabalot kaya medyo nayupi. Pero mura naman na kaya keri lang hehehe,1
Mabilis naship at maayos din pagkakabalot. Itatry ko pa lang pero excited na ko! Buti na lang nagsale,1
Maganda nga po kaso ibang kulay binigay sana nag chat yung seller Kung walang stock nila pink yung Pinili ko tapos blue binigay nakaka disappointed talaga,1
"palpak serbisyo mo bos sbi mo 5 holes ayan 8 holes pinadala mo syempre mas prefered yung wla ng ibang butas at swak sa 5holes, may sira pa yung isa, buti sna kung ntangal lng sa byahe at pwede ifix eh hnanap nmin sa pgkakabalot yung isang leg wala, ibg sbhin pnadala nyo pa rin khit may sira tsk!",0
Although bahala na c seller sa ipapadalang short kaso Di naman nasunod ung mga design na pinili ko sa grupo ng choices tpos may stain pa yung white,0
Ok at affordable. price. malakas ang sound. Pero kapag gamit. na yung microphone mas nangingibabaw ang sound ng music kesa sa echo ng mic pero ok na rin.,1
Oks na oks po dto sa uniliver mall bumili mas cgurado ka naka bili n ako mun una ng 4pcs try ko lang kako muna mura namn kasi talaga compare sa supermarket kaya ito bumili ulit ako. Salamat po. Will surely buy again. Sa sunod na sale po.,1
okie xa maganda. fit na fit. lebel pa ung frame. so nice talaga.,1
"Okay ang packaging, mabilis din dumating, nakakatuwa nabili ko pa ng sale at free shipping pa, plus ang bait ni kuyang delivery man. Sana ganon lahat ng nagdedeliver may respeto. Will order again, sana mag- sale ng madalas.",1
sobrang liit ng size. i ordered 2 xl and 2 xxl para 1 size bigger. yun pala 2 size smaller sya. buti nalang nagkasya sa 9 yrs old ko na anak. kundi 1 star lang rate ko dito,0
Medyo nainip lang ako sa tagal ng pagdating lalo na nung stucked up sa courier hub pero all good nman sa phone and I' m very satisfied.,1
Sobrang ganda po nya at malakas din kahit maliit Thankyou shoppee,1
Okay sha pro ang nipis chaka ang haba po pero oks lang Thank you seller,0
Kumpleto at safe lalo' t j& t talaga. 4days bago dumating ok narin. Thankyou seller at sa naghatid. Gang sa uulitin. Good,1
Naiinterrupt sya. We use YouTube then ayan para syang nag lalog minsan. May I ask for replacement.,0
Good quality all ports are working. Maliit lang sya kaya pwede dalin kahit saan. Good item pero sana di mabilis masira. Good job seller,1
Disappointed kasi ung dalawa ok sya pero yong isa grounded ang sa sinasaksakan nang Mike cord. papalitan kopo yong items or refund nalang po,0
Ok nmn nagana sya wg lng sna msira agd. 4star k sakin,1
"you get what you pay for. okay na for it' s price, it' s cheap so expect na hindi ganun kaganda quality the fabric is manipis and mukhang madaling masira. Maganda siyang pangporma tho.",1
"Thank u peculiar! Ganda ng glass, legit na anti radiation!",1
"Ok nman sya, gamitin kaso madali lang uminit yung charger at sobrang bagal ang delivery.",1
"Excellent! Thank you po. matagal nga lang ang shipping pero okay lang, dumating pa din sya.",1
expected ko malamig sya kaso parang fan lang din mas malamig pa yung electric fan pero mapagtyatyagaan na pag nilagay sa freezer. Pero don' t expect na ganun kalamig mag malamig pa rin talaga yung electric fan.,0
Super GANDA NG ITEM AND HINDI SYA GANUN KALAKI NA BAG PAG SHOULDER BAG LANG TALAGA SYA AND NUNG DUMATING SAKIN IS YUPI NA SYA. PERI YUN LANG NAMAN OVERALL SUPER GANDA MAKAPAL TELA AND I GUESS HUNDI SYA AGAD AGAD MASISIRA,1
"Not properly packed sira ang box, but ok naman sya working naman sana next time maayos ang box.",1
Baduy nang tela. bakit ganto? Ampangit nang product nyo.,0
Walang kwenta itong item nato hinde gumana sira. please naman po. wag nman kayo mag padala ng sira na item kc binabayaran nmin yan. Kunsinsya nalang sa amin useless talaga.,0
"Binutasan yung parcel ko, damaged na nung dumating Sayang nice sana yung tops, pero best purchase I super love this one, hindi sya maiksi, sayang isa lang inorder ko sana dinamihan ko na. Knitted yung cloth, Can fit from small to semi- large.",1
Scamer di po nagana tsaka wala pa yung pom buhol buhol pa nung na tangap ko may basag pa,0
Ang Ganda nya” super good quality at ang babait pa ng mga sellers dito nextime ulit po,1
ok nman no wonder mura cya di lang pantay tlaga ung paa nya khit sagad n,1
Medyo malayo lang sa inexpect na color hehe pero maganda,0
it says 20000mah pero isang beses lng nafull charge phone ko and its 3300 plus my 15% agad. second time ko mg order. ung sa kapatid ko ang una. na full charge naman ung tablet nia 5500mah un. cguro mgkakaiba capacity ng paninda nio.,0
"Maganda Naman Ang tela kaya lang Yung tatlo walang Tali sa harap, at Mali pa Yung kulay Ng Isang order ko. Sana nag info Muna Ang seller Bago pinadeliver tulad Ng iba.",0
kulang ng isa yung item. may letter naman sila. nakakasad lang kasi pinaka favorite t- shirt design ko pa yung kulang. manipis sya good sa price iba- uba din sizes nila. inorder ko XL lahat tapos yung dalawang white may dumi tsaka dilaw dilaw sa manggas.,0
Ang gandaaaaaaa. hesistant talaga ako to buy kase to good to be true mga reviews niya pero buti nalang dito ako nag order ang ganda for its price. Madami ako nakita na mas mahal pa kesa dito. Happy si hubby sa bagong gaming table and chair niyamust buy guys! Di kayo magsisisi. Very accommodating seller.,1
4 lng kasi may leak konti ung glass na naka connect sa plastic pero goods na din kahit papaanu,1
Hindi sinunod ang mga kulay na E norder ko. Hayysst. Bakit naman po ganon.,0
4 stars ang rating ko kasi hindi masyadOng maayos ang pagkatahi sa banDang manGgas ng dAmit.,1
LED Ring Light with Tripod ang order ko pero ito ang dumating. Although inamin ni seller na nagka- problem daw sa price ng item e dapat minessage nila agad ako to cancel my order. Nghintay pa ako ng matagal kc from mindanao pa ako at nag spend ng 100+ na sf para lang sa isang maliit na ring light,0
"Hindi kasama sa package itong order kong ito. Nagchat ako sa seller to inform na wala ung item. Hindi sumagot si seller. Wala naman sinabi si seller about sa item. I suggest, magsend kayo ng picture next time para makita ng mga buyer kung complete ung order. Pasensya na.",0
Ok nman po sya kaso hnd naisama ung hawakan nung tumbler kaya wala syang hawakan,1
Thanks seller! Kahit nayupi ung box buti okay naman condition ng item. Murang mura sa 9php. Okay naman ung lakas ng hangin nakaka presko naman sa pakiramdam.,1
"Nagustuhan ng husband ko, XL ang nakalagay pero parang ang liit",1
Thank you seller. Complete and gumagana naman lahat ng items. May konting tear lang yung nib. Sana kita sa pic. Haha. Pero it does its job pa din naman. Thank you din kay kuya rider.,1
as expected kasi mura lang. pero magagamit dn naman. madali lng mapunit.,0
YUNG ORDER KO VS. YUNG DUMATING. BROWN YUNG ORDER KO PERO SOBRANG LAYO NG KULAY DUN SA REFERENCE SAYANG PERA,0
Ayos ang product walang sira pero napakahina ng hangin. wala pang charger na kasama.,0
Hindi po ito Ang order ko Hindi katulad ng sample sa picture I hate it.,0
"Ok nmn sana, kaso ung order q white Ang dumating colored.",1
pero ndi nasunod ung size nxt tym sundin nyo ung size order di ung makabenta lang kayo ok na ayusin nyo kasi useless din kung ndi magkakasya sa magsosoot,0
Please naman po paki ayos packaging. Half of the bottle nag leak sobrang sayang kaya basang basa yung parcel ko,1
KULANG YUNG ITEM WALANG CABLE DI DAW NAILAGAY. NAG CHAT AKO SA SELLER BIBIGYAN NALAMG DAW AKO 20. PESOS AKO NA. BUMILI OR MAG ORDER ULIT NG KAHIT SMALL ITEM PARA MAISABAY. ANONG KLASE YUN! BUTI SANA KUNG AKO ANG MAY KASALANAN! I WILL NOT RECOMMEND THIS SHOP EVER! IMBES NA MAGAMIT AGAD NAPAKA USELESS!,0
Payong na ginawang pants. Yung tila nya natatawa ako pang umbrella na tila de wow. Hehehehehe. Wan ko sa gumawa ng pants nayan. Andaming tila na pwedeng gamitin yung sa payong pa. SORRY STRAIGHT TO THE POINT AKONG MAG SALITA.,0
Ayaw gumana ng mic wala sira sayang naman 58 pesos ko sira naman pala sabagay mura lang naman,0
Ok nmn ung item. wla lng box ung item. pero ok nmn good quality. UN lng tlga wlang box. mabilis ung delivery sulit ung bayad salamat nrin Kay manong rider.,1
I want a refund and discuss my concern about the product sana kaso di naman responsive si seller kaya wag na lang since hassle rin sa part ko. Parang gagawin ko na alng tong taga halo ng mga ititimpla ko since parang wlaang use yung blade nya and may damage pa yung item pagkadating and mahirap pindutin yung button nya.,0
Salamat po bait no kuya driver Sana tumagal po yon ref.,1
I gave 4 star kasi isang beses ko lng sya na gamit tapos Hindi na sya ng cha2rge kaya hindi ako ng rate agad baka need lng charge ng matagal pero same prin ang Ganda pa nmn ng tunog ng mic tsaka boung2x at hindi Basag. Not my lucky day sana pwede refund or palitan nlng po,1
"Apar enorder ko, dalawa po Hindi nagfunction, seller ano Po dapat gawin ko dito",1
poor quality control. they sent me 2 defected items. hindi ko nlang isinauli kasi mas malaki pa gagastusin ko sa pagpapaship ng item kaysa kikitain ko. plus 3items hindi binili ng customer ko kasi wala siyang android phone hindi kasi to gagana if wala kang ganyang CP. sayang lang pera ko,0
Fake ung 512gb ilang movie pa lng nailalagay ko nag cocorupt na di na ma play pag nakalagay na sa sdcard na 512gb,0
Nagkamale Po Ng napag bigyan pero Buti nalang pinsan ko nakakuha. Pero thank you Po seller.,0
Kaya pala mura lang. Peke pala tsaka hindi gumagana kahit chinarge ko nang isang buon araw.,0
"Grabe subrang gaan parang walang battery, at parang mabilis malubat,",0
"Bago ako nag rate dito nag message muna ako kay seller, inantay ko Kong ano masasabi nya kaso nag hi"" lang sya. Ang dami Kong message sa kanya nagsend pa ako ng mga videos sa product na dineliver sa akin pero deadma c seller. wala na syang pakialam basta na ipadala niya na ang order mo Ang binigay na item sa akin ay hindi gumagana at halatang gamit na or isauli rin sa kanila kasi lumubog na ang pindutan at gasgas na. Sira sira ang box na nilagay ng portable blender at tadtad ng scotch tape. Di manlang marunong sumagot ang seller sa mga text ko Kong ano pwede gawin sa ipinadala niyang item sa akin. Di mo ba alam ang ang parang binabayad sa inyo ang pinaghihirapan. Pero ok lang naman yon naniniwala ako sa karma. Pinaghirapan ang binayad sayo kaya alam mo na yon",0
"Ang ganda nya, pero plantsahin nyo para mas presentable pag ginamit. order ulit kmi sa susunod. thank you",1
Finally nakauha din ng Shop na kasya sakto mahabang jogger Pop na pop sa price at tela Order ulit ako,1
"nakakasad lang. po kasi excited na excited ako dumating Yung package tas pagdating sira Yung Mike tas sobrang Hina po ng sound base lang po Ito Sa experience ko baka maganda po Yung dumating Sa iba, lesson lang po Ito Sa seller. pasure po Sana Sa susunod sana goods na po, but anyway God bless po!",0
Di cya kagaya nang una kong na bili sa ibang shop pino at kita mo agad talaga ang resulta na pumuputi. Ito naman sa kanila di na puro may halo ang putik. kahit gaano mo pa e kuskus di talaga.,0
